id,identifica,bouwjaar,status,gebruiksdo,oppervlakt,oppervla_1,aantal_ver,geometry
pand.2673587,518100000286408,1931,Sloopvergunning verleend,woonfunctie,53,96,2,"POLYGON Z ((81503.289 452180.304 0, 81503.855 452173.136 0, 81494.935 452172.316 0, 81494.349 452179.573 0, 81497.73699999999 452179.85 0, 81497.53200000001 452182.352 0, 81515.162 452183.796 0, 81515.367 452181.292 0, 81515.102 452181.27 0, 81511.40399999999 452180.968 0, 81509.22900000001 452180.79 0, 81507.087 452180.615 0, 81503.289 452180.304 0))"
pand.7213263,1621100000035304,2010,Sloopvergunning verleend,"bijeenkomstfunctie, kantoorfunctie, onderwijsfunctie",2010,2010,1,"POLYGON Z ((93293.24800000001 444123.35 0, 93274.072 444139.382 0, 93272.48299999999 444137.47 0, 93266.49000000001 444142.456 0, 93268.08 444144.373 0, 93252.73 444157.177 0, 93280.11199999999 444190.075 0, 93289.701 444182.067 0, 93291.323 444184.005 0, 93297.29300000001 444178.996 0, 93295.70699999999 444177.086 0, 93301.448 444172.263 0, 93296.67999999999 444166.511 0, 93298.579 444164.887 0, 93296.97500000001 444163.002 0, 93306.336 444155.168 0, 93312.649 444162.72 0, 93304.992 444169.096 0, 93309.804 444174.863 0, 93307.878 444176.474 0, 93324.04700000001 444195.807 0, 93355.226 444169.696 0, 93356.796 444168.381 0, 93345.553 444154.956 0, 93351.318 444150.143 0, 93339.967 444136.548 0, 93313.174 444159.005 0, 93305.28200000001 444149.532 0, 93307.20600000001 444147.917 0, 93304.022 444144.068 0, 93307.845 444140.86 0, 93293.24800000001 444123.35 0))"
pand.670972,1783100000034072,1974,Sloopvergunning verleend,industriefunctie,331,331,1,"POLYGON Z ((73235.766 449219.29 0, 73239.601 449214.597 0, 73223.068 449201.088 0, 73224.277 449199.609 0, 73216.789 449193.49 0, 73209.202 449202.775 0, 73233.19100000001 449222.441 0, 73235.766 449219.29 0))"
pand.671038,1783100000034159,1978,Sloopvergunning verleend,industriefunctie,187,187,1,"POLYGON Z ((73472.23 450079.122 0, 73477.89 450068.385 0, 73469.193 450063.8 0, 73464.19899999999 450061.137 0, 73458.579 450071.797 0, 73472.23 450079.122 0))"
pand.2658660,518100000270984,1980,Sloopvergunning verleend,"bijeenkomstfunctie, winkelfunctie",61,310,4,"POLYGON Z ((74979.696 454021.882 0, 74993.06299999999 454010.651 0, 74990.06 454007.095 0, 74986.754 454003.18 0, 74983.446 453999.263 0, 74981.405 453996.846 0, 74980.198 453997.848 0, 74979.515 453997.025 0, 74979.66099999999 453996.904 0, 74979.182 453996.327 0, 74977.34699999999 453997.849 0, 74977.34299999999 453997.853 0, 74974.524 454000.232 0, 74973.939 454000.725 0, 74974.159 454000.984 0, 74970.478 454004.082 0, 74970.56 454004.174 0, 74967.227 454007.122 0, 74970.068 454010.485 0, 74973.397 454014.426 0, 74976.796 454018.449 0, 74979.696 454021.882 0))"
pand.2735454,501100001988925,1960,Sloopvergunning verleend,industriefunctie,260,260,1,"POLYGON Z ((72487.963 430006.799 0, 72488.652 430005.849 0, 72478.48 429998.542 0, 72472.973 430006.258 0, 72483.086 430013.523 0, 72485.43399999999 430010.285 0, 72487.963 430006.799 0))"
pand.943549,518100000203659,1931,Sloopvergunning verleend,"winkelfunctie, woonfunctie",62,207,4,"POLYGON Z ((81534.59299999999 452142.851 0, 81536.06200000001 452140.238 0, 81525.072 452134.02 0, 81520.63099999999 452141.752 0, 81529.42999999999 452146.725 0, 81531.571 452147.95 0, 81534.59299999999 452142.851 0))"
pand.943616,518100000203727,1931,Sloopvergunning verleend,woonfunctie,48,76,5,"POLYGON Z ((81513.758 452083.176 0, 81513.86500000001 452081.744 0, 81514.44899999999 452073.96 0, 81512.57399999999 452073.867 0, 81502.97199999999 452072.995 0, 81501.735 452088.293 0, 81511.308 452089.107 0, 81511.45600000001 452087.327 0, 81511.81299999999 452083.016 0, 81513.758 452083.176 0))"
pand.2676951,518100000289915,1920,Sloopvergunning verleend,overige gebruiksfunctie,18,18,1,"POLYGON Z ((79079.13400000001 458020.248 0, 79081.533 458014.525 0, 79077.349 458012.79 0, 79075.00900000001 458018.675 0, 79079.13400000001 458020.248 0))"
pand.2677796,518100000290829,1980,Sloopvergunning verleend,overige gebruiksfunctie,9,9,1,"POLYGON Z ((75022.234 454026.582 0, 75029.455 454020.504 0, 75026.246 454016.679 0, 75026.177 454016.737 0, 75018.97199999999 454022.72 0, 75022.234 454026.582 0))"
pand.3956674,503100000015636,1956,Sloopvergunning verleend,woonfunctie,82,82,1,"POLYGON Z ((85973.077 443731.707 0, 85975.375 443732.744 0, 85979.64 443734.569 0, 85983.21000000001 443726.301 0, 85976.671 443723.346 0, 85976.387 443724.007 0, 85976.132 443724.599 0, 85973.077 443731.707 0))"
pand.2630606,518100000240074,1931,Sloopvergunning verleend,woonfunctie,87,87,1,"POLYGON Z ((81533.853 452087.802 0, 81534.159 452084.036 0, 81534.247 452082.959 0, 81524.17999999999 452081.906 0, 81524.01300000001 452084.285 0, 81525.152 452084.462 0, 81524.944 452087.073 0, 81533.853 452087.802 0))"
pand.2630607,518100000240075,1931,Sloopvergunning verleend,woonfunctie,87,87,1,"POLYGON Z ((81535.10799999999 452072.362 0, 81535.423 452068.487 0, 81526.64999999999 452067.717 0, 81526.425 452070.236 0, 81525.189 452070.109 0, 81524.97100000001 452072.317 0, 81535.02899999999 452073.336 0, 81535.10799999999 452072.362 0))"
pand.2630608,518100000240076,1931,Sloopvergunning verleend,woonfunctie,87,87,1,"POLYGON Z ((81535.887 452062.781 0, 81536.201 452058.927 0, 81527.50599999999 452058.187 0, 81527.307 452060.305 0, 81526.39599999999 452060.181 0, 81526.211 452062.706 0, 81535.799 452063.867 0, 81535.887 452062.781 0))"
pand.4155145,606100000001937,1955,Sloopvergunning verleend,winkelfunctie,602,602,1,"POLYGON Z ((88056.088 437690.425 0, 88058.80100000001 437691.636 0, 88083.58 437702.795 0, 88084.099 437701.564 0, 88085.91800000001 437702.314 0, 88087.126 437702.796 0, 88088.33100000001 437699.948 0, 88090.409 437694.902 0, 88090.621 437695.003 0, 88090.734 437694.741 0, 88090.572 437694.628 0, 88094.571 437685.853 0, 88066.78999999999 437673.46 0, 88060.079 437688.504 0, 88057.465 437687.338 0, 88056.088 437690.425 0))"
pand.4155348,606100000002143,1955,Sloopvergunning verleend,industriefunctie,373,373,1,"POLYGON Z ((88046.005 437696.935 0, 88082.533 437713.095 0, 88086.41499999999 437704.288 0, 88086.59 437704.338 0, 88086.69100000001 437704.039 0, 88086.61599999999 437704.001 0, 88087.126 437702.796 0, 88085.91800000001 437702.314 0, 88084.099 437701.564 0, 88083.58 437702.795 0, 88058.80100000001 437691.636 0, 88056.088 437690.425 0, 88050.117 437687.76 0, 88046.005 437696.935 0))"
pand.2669381,518100000282134,1931,Sloopvergunning verleend,woonfunctie,87,87,1,"POLYGON Z ((81559.713 452074.33 0, 81559.916 452071.864 0, 81550.24400000001 452071.136 0, 81549.935 452074.895 0, 81549.851 452075.928 0, 81560.584 452076.836 0, 81560.777 452074.392 0, 81559.713 452074.33 0))"
pand.2669724,518100000282480,1965,Sloopvergunning verleend,woonfunctie,260,436,2,"POLYGON Z ((75305.08199999999 453226.146 0, 75317.257 453206.209 0, 75308.52499999999 453200.918 0, 75296.41899999999 453220.896 0, 75305.08199999999 453226.146 0))"
pand.9097293,599100000117184,1962,Sloopvergunning verleend,woonfunctie,291,291,1,"POLYGON Z ((92061.95 436687.76 0, 92066.53 436675.21 0, 92059.974 436672.792 0, 92060.913 436670.408 0, 92057.25 436669.15 0, 92051.92 436667.25 0, 92048.39 436676.949 0, 92052.368 436678.36 0, 92051.851 436679.926 0, 92055.42 436681.23 0, 92054.13 436684.92 0, 92061.95 436687.76 0))"
pand.7384304,599100000334092,1988,Sloopvergunning verleend,industriefunctie,38,38,1,"POLYGON Z ((93950.27 436375.63 0, 93947.39999999999 436372.75 0, 93940.49000000001 436379.63 0, 93943.299 436382.449 0, 93943.39 436382.54 0, 93950.27 436375.63 0))"
pand.1527214,613100000133647,1920,Sloopvergunning verleend,"industriefunctie, woonfunctie",1828,1828,1,"POLYGON Z ((87483.542 431339.084 0, 87484.18799999999 431339.317 0, 87484.70699999999 431340.361 0, 87486.174 431340.888 0, 87487.226 431340.408 0, 87489.663 431341.284 0, 87492.041 431334.969 0, 87494.82000000001 431336.016 0, 87496.442 431331.711 0, 87493.37300000001 431330.555 0, 87492.932 431331.725 0, 87487.954 431329.849 0, 87487.058 431332.166 0, 87486.145 431331.838 0, 87483.542 431339.084 0))"
pand.4683806,518100000302899,1986,Sloopvergunning verleend,winkelfunctie,69,69,1,"POLYGON Z ((79430.10799999999 459142.545 0, 79438.198 459134.557 0, 79433.567 459129.729 0, 79432.008 459128.104 0, 79428.33100000001 459131.612 0, 79426.371 459133.483 0, 79426.56600000001 459133.756 0, 79423.868 459136.389 0, 79424.008 459136.532 0, 79423.86500000001 459136.672 0, 79424.005 459136.815 0, 79424.148 459136.675 0, 79424.288 459136.818 0, 79424.40300000001 459136.706 0, 79426.795 459139.157 0, 79426.681 459139.269 0, 79426.821 459139.412 0, 79426.678 459139.552 0, 79426.818 459139.695 0, 79426.961 459139.555 0, 79427.101 459139.698 0, 79427.215 459139.586 0, 79429.56200000001 459141.987 0, 79429.448 459142.099 0, 79429.588 459142.242 0, 79429.44500000001 459142.382 0, 79429.58500000001 459142.525 0, 79429.728 459142.385 0, 79429.868 459142.528 0, 79429.982 459142.416 0, 79430.10799999999 459142.545 0))"
pand.1733009,603100000008458,1969,Sloopvergunning verleend,overige gebruiksfunctie,501,2074,2,"POLYGON Z ((81796.505 451909.644 0, 81793.15399999999 451907.793 0, 81790.966 451911.754 0, 81790 451911.226 0, 81789.717 451911.072 0, 81783.476 451922.308 0, 81784.743 451923.021 0, 81768.13800000001 451953.094 0, 81776.11199999999 451957.499 0, 81800.906 451912.383 0, 81801.03599999999 451912.147 0, 81802.33199999999 451909.825 0, 81797.822 451907.307 0, 81796.505 451909.644 0))"
pand.6069716,1842100000009950,1973,Sloopvergunning verleend,industriefunctie,720,720,1,"POLYGON Z ((78379.087 438055.259 0, 78372.03200000001 438068.29 0, 78395.323 438080.9 0, 78393.129 438084.953 0, 78407.72100000001 438092.854 0, 78417.092 438075.547 0, 78402.31299999999 438067.545 0, 78402.192 438067.769 0, 78379.087 438055.259 0))"
pand.4734871,518100001645866,1965,Sloopvergunning verleend,industriefunctie,200,200,1,"POLYGON Z ((83306.78200000001 453782.896 0, 83306.40399999999 453782.681 0, 83290.114 453773.409 0, 83290.272 453773.131 0, 83290.003 453772.978 0, 83286.57000000001 453779.009 0, 83286.83900000001 453779.162 0, 83282.586 453786.623 0, 83279.76700000001 453791.597 0, 83277.792 453795.082 0, 83277.39 453795.792 0, 83277.10799999999 453795.621 0, 83276.944 453795.892 0, 83279.247 453797.205 0, 83284.039 453799.926 0, 83284.192 453799.656 0, 83281.609 453798.189 0, 83283.913 453794.131 0, 83291.071 453781.525 0, 83303.80499999999 453788.755 0, 83304.459 453787.604 0, 83307.208 453782.762 0, 83306.93399999999 453782.614 0, 83306.78200000001 453782.896 0))"
pand.2153849,622100000046257,1900,Sloopvergunning verleend,"industriefunctie, woonfunctie",102,470,2,"POLYGON Z ((83078.13099999999 435525.585 0, 83071.13800000001 435550.05 0, 83082.93399999999 435553.424 0, 83088.329 435554.966 0, 83088.77099999999 435555.092 0, 83092.868 435540.757 0, 83094.124 435541.116 0, 83097.02 435530.984 0, 83078.13099999999 435525.585 0))"
pand.655478,1783100000017948,1986,Sloopvergunning verleend,"winkelfunctie, woonfunctie",1074,1074,1,"POLYGON Z ((75754.939 450478.943 0, 75774.698 450500 0, 75782.17 450507.963 0, 75783.255 450506.991 0, 75783.80499999999 450507.509 0, 75791.736 450500.307 0, 75791.44100000001 450500 0, 75786.795 450495.161 0, 75785.10000000001 450496.76 0, 75783.383 450497.527 0, 75782.602 450496.699 0, 75782.194 450496.699 0, 75777.08199999999 450491.279 0, 75782.628 450486.047 0, 75766.04700000001 450468.466 0, 75754.939 450478.943 0))"
